,1700017b05rik,a2m,actn1,adora2b,aimp2,ak2,alx1,alx3,alx4,amot,anxa7,arg1,atad3a,atic,bgn,bmpr1b,ccl6,ccnd3,cd248,cd63,cdc14b,cdc42ep5,cdh11,cdk6,cited1,clmp,cnn2,col23a1,col26a1,col3a1,col4a1,col9a1,colec12,cped1,crym,csn3,csrp2,cyth3,dact3,dchs1,ddr2,ddx31,ddx56,desi1,dhrs3,dixdc1,dlc1,dusp12,dusp6,dusp7,ebf3,eef1d,eef2k,eif4ebp1,emg1,emilin1,eml3,eva1b,fam43a,farp1,fbln5,fhl3,fli1,flnc,flrt2,foxc1,fpgs,frmd6,fstl1,fzd2,gusb,hapln1,hdac7,hmces,hopx,hspa9,id1,ifrd2,igfbp4,il11ra1,impdh1,itga8,itga9,itgb5,itm2c,kctd1,lamp5,lima1,lin28b,lrig3,lrp1,lrrc58,lum,meis2,mest,mettl13,mfap2,mfap4,mmp2,mogat2,mrc2,mrpl12,mrpl34,mrps34,mthfd1,mthfd2,myc,myo1b,ncl,net1,nhp2,nid1,nkd2,nme1,nol9,nolc1,obsl1,pacsin2,pcdh18,pcolce,pde4a,pdgfra,pdgfrb,pdlim4,peg3,pgm2,phlda1,plcb1,plvap,polr2e,ppan,ppfibp2,prdx6,prex2,prickle1,prrx1,prrx2,psmg1,ptgis,pus7,pwp2,rab3il1,rai14,rarb,rarg,rbp1,reep5,rhod,rhoj,rin2,rrp8,ruvbl1,ruvbl2,s100a6,s1pr2,s1pr3,sdc1,sema5a,serpinf1,sertad4,sh2d3c,sh3bp5,shc1,six1,six2,slc1a5,slc25a22,slc25a4,slc38a4,slc7a5,smpdl3b,snai1,snai2,spred2,spry4,srm,ssbp3,st6galnac4,stambpl1,sulf2,taf4b,tbx2,tbx3,tcf7l1,tmem119,tmem200b,tnfaip6,tns1,tpm4,traf3ip2,traf4,tril,twist1,ubl4b,vasn,vcam1,vegfc,wdr74,wdr75,wnt5a,xpo5,znhit6
alx1,0.880120575428009,0.8654792904853821,0.8652698993682861,0.8653128743171692,0.6428357362747192,0.5457527041435242,0.8957595229148865,0.8793394565582275,0.9440673589706421,0.9259801506996155,0.874663770198822,0.8754152655601501,0.820417582988739,0.754679262638092,0.9015421271324158,0.8634630441665649,0.8688474893569946,0.8743285536766052,0.9467499852180481,0.8885185718536377,0.8909490704536438,0.8089687824249268,0.9333578944206238,0.8801777362823486,0.9055269360542297,0.902684211730957,0.9304009079933167,0.9263705015182495,0.949254035949707,0.9378820061683655,0.9116043448448181,0.9111132621765137,0.8934115171432495,0.9423322677612305,0.8787261247634888,0.8664278388023376,0.9014977812767029,0.9002612233161926,0.8903155326843262,0.8952654004096985,0.9420077204704285,0.8574275374412537,0.7510683536529541,0.8069989681243896,0.8639695644378662,0.9138981699943542,0.948660671710968,0.8143010139465332,0.9026501178741455,0.8860859274864197,0.8734062910079956,0.3538751006126404,0.8667240738868713,0.8172210454940796,0.5023977756500244,0.9196736216545105,0.8782855272293091,0.9064951539039612,0.8702723979949951,0.8982806205749512,0.9374452829360962,0.8717471361160278,0.9438546299934387,0.8762664198875427,0.9482035636901855,0.9550467133522034,0.8098543882369995,0.9159386157989502,0.8652469515800476,0.9039704203605652,0.8765707612037659,0.8956742286682129,0.8957292437553406,0.840376079082489,0.8572002649307251,0.8403313159942627,0.9353040456771851,0.669600248336792,0.8862277269363403,0.894767701625824,0.8215520977973938,0.8919128179550171,0.9079193472862244,0.9029881954193115,0.896319568157196,0.8977149724960327,0.8650747537612915,0.8745846152305603,0.8768446445465088,0.908873975276947,0.8947418928146362,0.873408317565918,0.943679928779602,0.8837899565696716,0.42869895696640015,0.88243168592453,0.8893167972564697,0.9222792983055115,0.8863931894302368,0.823932945728302,0.8887292742729187,0.5476750135421753,0.7559094429016113,0.5662537217140198,0.8877253532409668,0.8373164534568787,0.8867190480232239,0.8796542286872864,0.838951826095581,0.84256911277771,0.8408488035202026,0.9508770704269409,0.8953791260719299,0.3315797746181488,0.8695248365402222,0.8278250694274902,0.8728219270706177,0.8336600661277771,0.9017956852912903,0.9162487387657166,0.8631210327148438,0.9450713992118835,0.9151879549026489,0.9256410598754883,0.9308449625968933,0.8508488535881042,0.8952195048332214,0.8677935600280762,0.8583943247795105,0.6889728903770447,0.6579112410545349,0.8991994857788086,0.39686283469200134,0.8799983263015747,0.8777945637702942,0.9128337502479553,0.9134276509284973,0.7724471092224121,0.837690532207489,0.8534664511680603,0.7939371466636658,0.9105985760688782,0.9005435109138489,0.943756103515625,0.8786362409591675,0.8727355003356934,0.8882097601890564,0.8650692105293274,0.8847905397415161,0.8873085379600525,0.8017203211784363,0.4644455313682556,0.5811195373535156,0.8693450689315796,0.9119940400123596,0.9473713636398315,0.8783054947853088,0.8795822858810425,0.9204820394515991,0.868483304977417,0.8790838122367859,0.9074543714523315,0.8190272450447083,0.905576229095459,0.9443225264549255,0.8363061547279358,0.8053480982780457,0.8707051873207092,0.9119130373001099,0.8652035593986511,0.8519890904426575,0.9444175958633423,0.8837159276008606,0.8667324185371399,0.8859807848930359,0.8333472013473511,0.848060131072998,0.9526615738868713,0.8712547421455383,0.8814364075660706,0.8796621561050415,0.8808237910270691,0.9069200754165649,0.894707441329956,0.9029920101165771,0.934661865234375,0.8968382477760315,0.8957809805870056,0.8897849917411804,0.8689966201782227,0.8552352786064148,0.8975688815116882,0.934647262096405,0.9218862652778625,0.8998641967773438,0.9395670890808105,0.879022479057312,0.7847762107849121,0.8924208879470825,0.9030593633651733,0.8156781792640686,0.8434932827949524
alx3,0.8592520356178284,0.852734386920929,0.8356435894966125,0.8526649475097656,0.5872790813446045,0.5120115280151367,0.8849358558654785,0.8669906854629517,0.9387553334236145,0.9096193909645081,0.8534861207008362,0.86285001039505,0.7758156061172485,0.7022480368614197,0.8911033272743225,0.8510859608650208,0.8558796048164368,0.8466100096702576,0.9421596527099609,0.8579123020172119,0.8648840188980103,0.7861154675483704,0.9248626828193665,0.8563520312309265,0.889057993888855,0.8891413807868958,0.9201974272727966,0.9168280363082886,0.9434256553649902,0.9328801035881042,0.8895195722579956,0.9000602960586548,0.8727712035179138,0.9378843307495117,0.8608585000038147,0.8531709313392639,0.8664884567260742,0.8862336874008179,0.8796678781509399,0.8811336159706116,0.937640905380249,0.8262218236923218,0.6907140016555786,0.7673363089561462,0.8510428667068481,0.9004657864570618,0.9438269138336182,0.7620307803153992,0.8855364322662354,0.8629361391067505,0.8606396913528442,0.3587745428085327,0.846988320350647,0.7658572793006897,0.46360695362091064,0.9104722738265991,0.859099805355072,0.8893600702285767,0.8518300652503967,0.8714858293533325,0.9323957562446594,0.8606546521186829,0.9391920566558838,0.8601186275482178,0.9425403475761414,0.949736475944519,0.7719312906265259,0.9043903946876526,0.8282149434089661,0.8772290349006653,0.839063286781311,0.8818877339363098,0.876063883304596,0.7991287708282471,0.8422293663024902,0.7865452170372009,0.9265127778053284,0.617959201335907,0.863541305065155,0.88121098279953,0.7833338379859924,0.8812586665153503,0.8946508765220642,0.8781426548957825,0.86586993932724,0.8825778961181641,0.8532814383506775,0.858817994594574,0.8449930548667908,0.8848073482513428,0.8700896501541138,0.8318558931350708,0.9375553727149963,0.8573437333106995,0.40759173035621643,0.8566722869873047,0.8538501262664795,0.9100622534751892,0.8598721027374268,0.7782137393951416,0.8690024018287659,0.5220166444778442,0.6868588328361511,0.5161861181259155,0.854744017124176,0.7882466316223145,0.8585705757141113,0.8377267718315125,0.8428481221199036,0.8130093216896057,0.8175075650215149,0.9452037811279297,0.8806087970733643,0.32719579339027405,0.8386732935905457,0.7694286108016968,0.8452312350273132,0.7988747358322144,0.8783851265907288,0.9044471383094788,0.8508949875831604,0.9403123259544373,0.9033488631248474,0.9146539568901062,0.9217537641525269,0.8278666734695435,0.8775373697280884,0.8562231063842773,0.844818115234375,0.6251872181892395,0.6054391860961914,0.8867896795272827,0.3665335178375244,0.8642231822013855,0.8589380383491516,0.9024456739425659,0.8996601104736328,0.7268173694610596,0.7992344498634338,0.8114520311355591,0.7514644265174866,0.8972251415252686,0.8719452619552612,0.938209593296051,0.8478876948356628,0.8356893658638,0.863260805606842,0.8442493081092834,0.8752073049545288,0.8734476566314697,0.7440370917320251,0.40993979573249817,0.5219119787216187,0.8582583665847778,0.8965438008308411,0.9410136938095093,0.8446393013000488,0.8643807768821716,0.909523606300354,0.8571580648422241,0.8668094277381897,0.8941673040390015,0.7862714529037476,0.8911462426185608,0.9400454163551331,0.7944793701171875,0.7783970236778259,0.8346391916275024,0.8870285749435425,0.83469557762146,0.8382776975631714,0.9366890788078308,0.8708215951919556,0.8448042273521423,0.8676899671554565,0.7944968938827515,0.794937789440155,0.9466003775596619,0.8601526618003845,0.8454861044883728,0.8618435859680176,0.8697288632392883,0.895282506942749,0.8759163618087769,0.8889567255973816,0.929270327091217,0.8858689069747925,0.8839701414108276,0.8587326407432556,0.854641318321228,0.8055080771446228,0.879246175289154,0.9261049032211304,0.9318238496780396,0.8839479684829712,0.9346731901168823,0.8667534589767456,0.7467147707939148,0.8626580834388733,0.8843910098075867,0.7667407989501953,0.8063125610351562
alx4,0.9127015471458435,0.9065868258476257,0.8883030414581299,0.9085232615470886,0.8289508819580078,0.7965878844261169,0.9217348098754883,0.9129855632781982,0.9301992058753967,0.9286905527114868,0.9085530638694763,0.9135922789573669,0.865402102470398,0.7997539639472961,0.9258785843849182,0.9077708721160889,0.9086464643478394,0.8983863592147827,0.9307737946510315,0.8995345830917358,0.9137282371520996,0.8934580683708191,0.9388993978500366,0.9124539494514465,0.926744818687439,0.9217163920402527,0.9369561672210693,0.9338299036026001,0.9343048930168152,0.9211569428443909,0.9213564991950989,0.9290830492973328,0.9119848608970642,0.9257768988609314,0.913730800151825,0.9096333980560303,0.8981637954711914,0.9215863347053528,0.918890655040741,0.9193388819694519,0.9267480373382568,0.894498884677887,0.8568251729011536,0.8796616196632385,0.907156229019165,0.9308667182922363,0.9360910654067993,0.8858925700187683,0.9194675087928772,0.9108102321624756,0.9107573628425598,0.7638728022575378,0.9113622903823853,0.8507575988769531,0.812639057636261,0.9322267770767212,0.9147040247917175,0.9204549193382263,0.9068890810012817,0.9216506481170654,0.9186390042304993,0.9126383066177368,0.9266991019248962,0.9120482802391052,0.9317212700843811,0.9379913806915283,0.8883743286132812,0.9248347282409668,0.8929463028907776,0.9083024263381958,0.8948251605033875,0.9225512146949768,0.9186985492706299,0.8946995139122009,0.9088796973228455,0.8474656939506531,0.9290320873260498,0.812864363193512,0.9056032299995422,0.9208487272262573,0.8820927143096924,0.9211969971656799,0.9269323348999023,0.9183810353279114,0.900359034538269,0.9189546704292297,0.9079186320304871,0.9190524220466614,0.9088181853294373,0.9218172430992126,0.9137074947357178,0.8984220623970032,0.9285756945610046,0.9165197014808655,0.6922092437744141,0.917881190776825,0.8983061909675598,0.9305835962295532,0.9135029315948486,0.8869222402572632,0.9189046621322632,0.8482895493507385,0.8042996525764465,0.7198703289031982,0.9071619510650635,0.862447202205658,0.9093220829963684,0.8915150165557861,0.8131287693977356,0.8943157196044922,0.8976209759712219,0.9343730807304382,0.9220629930496216,0.7204746007919312,0.8932409286499023,0.8554973006248474,0.9046152234077454,0.9017862677574158,0.9236491322517395,0.9310199618339539,0.9079254269599915,0.9425432682037354,0.9314690232276917,0.9318918585777283,0.9357063174247742,0.9056215882301331,0.9130522012710571,0.9116311073303223,0.9084615707397461,0.8323154449462891,0.8170665502548218,0.9231312274932861,0.6788850426673889,0.915054440498352,0.9122346639633179,0.9309743046760559,0.9284111857414246,0.8462607860565186,0.8803422451019287,0.8881382346153259,0.8883391618728638,0.9263582229614258,0.9220504760742188,0.9297428131103516,0.9025411009788513,0.9101104140281677,0.8960201740264893,0.9075049161911011,0.9177472591400146,0.9160416126251221,0.8665376901626587,0.7389314770698547,0.8030664324760437,0.9105743765830994,0.9284878373146057,0.9336862564086914,0.8927264213562012,0.9177352786064148,0.9323537945747375,0.9111887812614441,0.9144880175590515,0.9251294136047363,0.8852657079696655,0.9252674579620361,0.9308979511260986,0.8788183927536011,0.8844742774963379,0.8533651232719421,0.9243896007537842,0.8856390118598938,0.905730128288269,0.936408519744873,0.9176984429359436,0.909766674041748,0.9160490036010742,0.8593090772628784,0.8530603051185608,0.9355754256248474,0.9118093848228455,0.9169182181358337,0.9121293425559998,0.9162618517875671,0.9250752329826355,0.904845118522644,0.9216276407241821,0.9168716073036194,0.9224987626075745,0.921449601650238,0.8877189755439758,0.9101753234863281,0.8713817000389099,0.9215524196624756,0.9358130693435669,0.9063534736633301,0.9222561120986938,0.9205248951911926,0.9131407737731934,0.849786102771759,0.904065728187561,0.921553373336792,0.8952183723449707,0.8657326102256775
ebf3,0.8545673489570618,0.8483483195304871,0.8372434377670288,0.8511452078819275,0.588792085647583,0.5157400369644165,0.8786457180976868,0.8576372861862183,0.9374278783798218,0.9070320725440979,0.8474330902099609,0.8613473176956177,0.7751306295394897,0.6940803527832031,0.8859832286834717,0.8469755053520203,0.853058397769928,0.8446370363235474,0.9398658275604248,0.8579599261283875,0.8591555953025818,0.7816991806030273,0.9230782985687256,0.8517475128173828,0.8836126923561096,0.8805089592933655,0.921471357345581,0.9095594882965088,0.9425323009490967,0.928541898727417,0.8875181674957275,0.893503725528717,0.866062343120575,0.9346640706062317,0.8563554286956787,0.8485661745071411,0.8737618327140808,0.8795434832572937,0.8723060488700867,0.8735485672950745,0.934959888458252,0.8247405886650085,0.7112143039703369,0.7526694536209106,0.8477649688720703,0.8941184878349304,0.9425783753395081,0.7649251818656921,0.8802556991577148,0.8632757067680359,0.8580681681632996,0.394448846578598,0.8407501578330994,0.7425176501274109,0.4651832580566406,0.9007386565208435,0.8539828062057495,0.8818060755729675,0.8437706232070923,0.8711459040641785,0.929510772228241,0.8557050228118896,0.9358494281768799,0.8510729074478149,0.9408363699913025,0.9489437937736511,0.7734753489494324,0.8941941857337952,0.8292718529701233,0.8803014159202576,0.8415895700454712,0.8770728707313538,0.8702732920646667,0.7998688817024231,0.8392878174781799,0.7963228225708008,0.9255985617637634,0.6207548975944519,0.855120837688446,0.8704457879066467,0.772679328918457,0.8771798014640808,0.8889199495315552,0.8780434131622314,0.862881600856781,0.8746570348739624,0.8489044308662415,0.8480456471443176,0.8404382467269897,0.8829069137573242,0.8684803247451782,0.8458089232444763,0.9361528158187866,0.8591755032539368,0.4150594174861908,0.8518122434616089,0.8556540608406067,0.9031586647033691,0.8623453378677368,0.7899070978164673,0.8633216619491577,0.5255745649337769,0.6942020058631897,0.51888108253479,0.8566497564315796,0.7905257344245911,0.8559428453445435,0.844101071357727,0.8344300389289856,0.8169760704040527,0.8123460412025452,0.9449482560157776,0.8734127283096313,0.3386155366897583,0.8345755338668823,0.7814310789108276,0.83897465467453,0.7996499538421631,0.8749009370803833,0.8966906070709229,0.8478380441665649,0.9363313913345337,0.8959865570068359,0.9098799228668213,0.917786180973053,0.818053126335144,0.8718910217285156,0.8499179482460022,0.842561662197113,0.6531326174736023,0.6130135655403137,0.8813353180885315,0.37819549441337585,0.8589205741882324,0.8510491251945496,0.8941169381141663,0.8936797380447388,0.7214481830596924,0.7972817420959473,0.8123789429664612,0.7529568076133728,0.8908370733261108,0.8678774237632751,0.936464786529541,0.8493016958236694,0.8266624808311462,0.8545674085617065,0.8416467308998108,0.8706393837928772,0.867831289768219,0.758517324924469,0.41889819502830505,0.5502346158027649,0.8535701036453247,0.8890416622161865,0.9408032298088074,0.8418067097663879,0.8594906330108643,0.9055910706520081,0.852446436882019,0.8634415864944458,0.8882243037223816,0.7833950519561768,0.8867951035499573,0.9381358623504639,0.7812581062316895,0.7748915553092957,0.8378947973251343,0.8839274644851685,0.8352065086364746,0.8351620435714722,0.9341318011283875,0.8645861148834229,0.8399141430854797,0.8642699122428894,0.8136211037635803,0.814398467540741,0.9459130764007568,0.8534156084060669,0.839693546295166,0.8592005968093872,0.8650417923927307,0.8894852995872498,0.867717981338501,0.8827399611473083,0.9270099997520447,0.8782824873924255,0.8771460056304932,0.8690946102142334,0.8519492149353027,0.811535656452179,0.8748242855072021,0.9178938269615173,0.9144737124443054,0.878052294254303,0.9317528009414673,0.8628735542297363,0.7405397891998291,0.8630604147911072,0.8794485926628113,0.7509751915931702,0.804832935333252
fli1,0.913132905960083,0.9123848676681519,0.8659882545471191,0.9125241041183472,0.8091309666633606,0.7850996851921082,0.924943208694458,0.9157329201698303,0.9220362901687622,0.9202143549919128,0.9049755334854126,0.9149121642112732,0.8509697318077087,0.8002857565879822,0.9259379506111145,0.9108529686927795,0.9144613146781921,0.894289493560791,0.9234707355499268,0.8771188855171204,0.9079931974411011,0.8875382542610168,0.9336979985237122,0.9060574769973755,0.9203531742095947,0.9195431470870972,0.9300373792648315,0.933537483215332,0.9274566769599915,0.916379451751709,0.9098696708679199,0.9291751384735107,0.9065766334533691,0.9145232439041138,0.9167571067810059,0.9138187170028687,0.8850022554397583,0.9232075214385986,0.9208489656448364,0.9209418892860413,0.9147359728813171,0.8906778693199158,0.8447685837745667,0.8681074976921082,0.9130232930183411,0.9270122647285461,0.9354314804077148,0.8736355304718018,0.9079880118370056,0.9043315052986145,0.9142858386039734,0.7329449653625488,0.908294677734375,0.8414357900619507,0.7842691540718079,0.9312224388122559,0.9085175395011902,0.9202450513839722,0.9048451781272888,0.915176272392273,0.9078558683395386,0.9130521416664124,0.9153262376785278,0.911765456199646,0.9248607158660889,0.9330379366874695,0.8826646208763123,0.9224346876144409,0.8914451003074646,0.8988292217254639,0.8932240009307861,0.9195330142974854,0.9181949496269226,0.8864220380783081,0.9115883111953735,0.8153517842292786,0.9182646870613098,0.78788161277771,0.8903579711914062,0.9183971285820007,0.8809801936149597,0.9228793978691101,0.9277279376983643,0.9041274785995483,0.8881277441978455,0.9187865853309631,0.9123908281326294,0.9176806807518005,0.9025583863258362,0.91580730676651,0.9069013595581055,0.8784006834030151,0.9210993051528931,0.9099187254905701,0.725632905960083,0.9132653474807739,0.8850429654121399,0.9300112724304199,0.9103298783302307,0.8693989515304565,0.9141935706138611,0.8366203308105469,0.7703566551208496,0.7292321920394897,0.8914986252784729,0.8475883603096008,0.903501570224762,0.8875709772109985,0.8047394156455994,0.8889721632003784,0.8711541295051575,0.9305660128593445,0.9238531589508057,0.7441221475601196,0.8847340941429138,0.845808207988739,0.9011332392692566,0.8942244648933411,0.9186641573905945,0.928842306137085,0.9115799069404602,0.9409791231155396,0.9297586679458618,0.9281110167503357,0.9439422488212585,0.8991157412528992,0.9113950729370117,0.9137920141220093,0.9129739999771118,0.8585416674613953,0.8039402365684509,0.9235550165176392,0.6961716413497925,0.9117769002914429,0.9040424227714539,0.9420058131217957,0.9285277128219604,0.8239150643348694,0.8761975169181824,0.8807087540626526,0.8754478693008423,0.9278170466423035,0.9104060530662537,0.921288251876831,0.8961942195892334,0.9044972658157349,0.8911250233650208,0.9033300280570984,0.9206838011741638,0.9149217009544373,0.8550364375114441,0.7497071027755737,0.7730739712715149,0.9132988452911377,0.9287161231040955,0.928844690322876,0.8776805996894836,0.9164385199546814,0.9334998726844788,0.9151890277862549,0.9169151186943054,0.9243308305740356,0.8748248219490051,0.9260034561157227,0.9233461618423462,0.8643960356712341,0.8844681978225708,0.8277820348739624,0.9091891050338745,0.8741626143455505,0.9097861647605896,0.9383955597877502,0.9204667210578918,0.9035951495170593,0.9105553030967712,0.8052923679351807,0.8490135669708252,0.9304090738296509,0.9140151739120483,0.8973513245582581,0.9124221801757812,0.9190114736557007,0.927707850933075,0.8999906778335571,0.9240443706512451,0.9057286381721497,0.9251923561096191,0.9228444695472717,0.8526789546012878,0.9127324223518372,0.86156165599823,0.9164089560508728,0.9350914359092712,0.8944602012634277,0.9222972393035889,0.9098808169364929,0.915982723236084,0.8306061625480652,0.8938628435134888,0.911616861820221,0.882026731967926,0.8661320209503174
